Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
gi|685957803|gb|KGB33866.1|,1.141,7.9886,0.2282,34.5958915835,236,78561.21,166,0.658,3.4237,4,0.748,0.800,0.106,0.326,5.2782,69330,1,1.227,1.427,0,2.8531,37,0.839,5.2782,1.4265,52.6391,47.7889,47.3609,9.9315,0.0328,1.165,5.7061,2.4636,1.3809,6.7047,1.490,0.2639,0.813,6.99,0.3281,24.1084,0,0.800,5.2782,-0.12967189729,2.2981,6.1341,0.730,0.0057,0.0071,0.0043,0.0043,0.01,0.0,0.0,0.0014,0.0071,0.0014,0.0043,0.0071,0.0057,0.0057,0.0,0.0014,0.0057,0.0014,0.0014,0.0029,0.0029,0.0029,0.0043,0.0057,0.0057,0.0029,0.0029,0.0014,0.0,0.0029,0.0029,0.0043,0.0029,0.0043,0.0043,0.0,0.0128,0.0057,0.0029,0.0057,0.0043,0.0029,0.0029,0.0014,0.0071,0.0043,0.0043,0.0029,0.0071,0.0057,0.0029,0.0014,0.0029,0.0,0.0,0.0,0.0029,0.0029,0.0043,0.0029,0.0,0.0,0.0014,0.0014,0.0,0.0014,0.01,0.0029,0.0029,0.0071,0.0014,0.0,0.0014,0.0057,0.0043,0.0086,0.0086,0.0,0.0043,0.0014,0.0,0.0,0.0071,0.0043,0.0,0.0014,0.0043,0.0,0.0057,0.0086,0.0,0.0029,0.0,0.0043,0.0029,0.0043,0.0,0.0014,0.0029,0.0,0.0043,0.0014,0.0014,0.0014,0.0,0.0,0.0029,0.0,0.0014,0.0014,0.0014,0.0043,0.0,0.0,0.0014,0.0071,0.0014,0.0,0.0029,0.0
gi|685964940|gb|KGB39749.1|,1.622,11.3572,0.2533,48.0291368541,597,197298.96,567,0.786,4.0886,8,0.650,0.594,0.170,0.124,3.9182,149550,1,1.492,1.334,1,2.6689,30,0.868,6.4168,1.4764,49.1766,50.7098,50.8234,9.8887,0.0346,1.043,5.1107,2.5304,1.3538,6.1897,1.375,0.2601,0.614,5.2811,0.3288,25.724,0,0.886,5.8489,-0.147870528109,-7.4936,3.4639,0.412,0.0221,0.0062,0.0028,0.004,0.0142,0.0051,0.0102,0.0057,0.0057,0.0023,0.0011,0.0068,0.0062,0.0011,0.0017,0.0057,0.0028,0.0017,0.0028,0.0028,0.0045,0.0034,0.0045,0.0062,0.0028,0.0011,0.0045,0.0097,0.0006,0.0017,0.0023,0.0062,0.0017,0.0062,0.0023,0.0028,0.0114,0.0051,0.0,0.0045,0.0068,0.0023,0.0045,0.0011,0.0028,0.0068,0.004,0.0057,0.0011,0.0023,0.0017,0.0045,0.0045,0.0017,0.0,0.0045,0.0011,0.0028,0.0017,0.0028,0.0057,0.0,0.0023,0.0023,0.0028,0.0,0.0062,0.0011,0.0028,0.0068,0.0023,0.0,0.004,0.0062,0.0028,0.0028,0.0057,0.0011,0.004,0.0011,0.0,0.0006,0.0011,0.0023,0.0011,0.0017,0.0023,0.0,0.0034,0.0062,0.0,0.0011,0.0,0.0011,0.0028,0.0011,0.0011,0.0023,0.0028,0.0,0.0023,0.0,0.0017,0.0,0.0011,0.0,0.0006,0.0006,0.0006,0.0017,0.0017,0.0034,0.0006,0.0011,0.0028,0.0028,0.0,0.0006,0.0,0.0006
gi|226485711|emb|CAX75275.1|,1.667,11.6715,0.2695,54.5161527378,232,78104.69,401,1.219,6.3401,4,0.897,1.310,0.052,0.128,8.6455,43780,0,1.173,1.441,15,2.8818,37,1.441,5.0432,2.4496,42.7954,51.1527,57.2046,9.8242,0.0375,1.176,5.7637,2.5576,1.4179,4.4669,0.993,0.2176,0.637,5.4755,0.2334,17.2911,0,0.830,5.4755,-0.809654178674,-13.8221,3.8905,0.463,0.0231,0.0029,0.0043,0.0,0.0144,0.0058,0.0043,0.0014,0.0029,0.0014,0.0014,0.0072,0.0101,0.0029,0.0043,0.0101,0.0058,0.0029,0.0014,0.0014,0.0014,0.0029,0.0014,0.0029,0.0072,0.0014,0.0072,0.0072,0.0029,0.0,0.0014,0.0086,0.0072,0.0086,0.0072,0.0115,0.0043,0.013,0.0058,0.0014,0.0072,0.0058,0.0029,0.0029,0.0072,0.013,0.0043,0.0,0.0014,0.0043,0.0014,0.0043,0.0043,0.0043,0.0,0.0029,0.0,0.0043,0.0043,0.0029,0.0014,0.0043,0.0,0.0029,0.0086,0.0043,0.0058,0.0014,0.0014,0.0058,0.0029,0.0,0.0029,0.0043,0.0014,0.0014,0.0058,0.0014,0.0029,0.0029,0.0,0.0,0.0014,0.0014,0.0058,0.0014,0.0086,0.0014,0.0029,0.0014,0.0029,0.0014,0.0014,0.0,0.0014,0.0,0.0029,0.0029,0.0,0.0014,0.0,0.0,0.0029,0.0,0.0,0.0014,0.0014,0.0,0.0,0.0014,0.0,0.0072,0.0,0.0014,0.0029,0.0014,0.0014,0.0,0.0029,0.0
gi|353229831|emb|CCD76002.1|,1.922,13.4553,0.3122,58.0197201292,288,103264.28,435,1.201,6.2433,10,0.934,0.815,0.014,0.560,5.3821,80790,2,1.827,1.399,10,2.7987,23,0.823,7.8579,1.3994,46.6093,53.8213,53.3907,9.7051,0.0388,1.076,5.2745,2.521,1.4015,5.0592,1.124,0.2282,0.688,5.9203,0.2691,20.6674,0,0.881,5.8127,-0.48288482239,-13.3362,3.6598,0.436,0.014,0.0086,0.0108,0.0054,0.0108,0.0075,0.0129,0.0086,0.0075,0.0043,0.0043,0.0086,0.0065,0.0011,0.0032,0.0054,0.0011,0.0054,0.0,0.0032,0.0032,0.0032,0.0054,0.0054,0.0032,0.0011,0.0065,0.0054,0.0011,0.0011,0.0032,0.0118,0.0043,0.0032,0.0043,0.0011,0.0108,0.0065,0.0,0.0043,0.0043,0.0022,0.0032,0.0011,0.0032,0.0054,0.0011,0.0032,0.0011,0.0032,0.0022,0.0043,0.0043,0.0022,0.0,0.0011,0.0011,0.0022,0.0032,0.0032,0.0011,0.0011,0.0054,0.0022,0.0054,0.0032,0.0075,0.0,0.0022,0.0118,0.0022,0.0,0.0022,0.0054,0.0032,0.0054,0.0022,0.0075,0.0011,0.0022,0.0022,0.0,0.0022,0.0032,0.0011,0.0,0.0011,0.0,0.0011,0.0108,0.0011,0.0022,0.0,0.0011,0.0,0.0,0.0043,0.0022,0.0,0.0043,0.0032,0.0,0.0011,0.0011,0.0011,0.0,0.0,0.0,0.0011,0.0022,0.0,0.0011,0.0,0.0022,0.0022,0.0043,0.0022,0.0,0.0022,0.0011
gi|56757490|gb|AAW26912.1|,1.269,8.8832,0.2665,56.8647461929,130,44367.28,138,1.757,9.1371,2,0.810,0.808,0.326,0.091,5.3299,50880,0,1.062,0.381,1,0.7614,25,0.597,4.5685,1.0152,55.3299,53.2995,44.6701,9.8985,0.0533,1.295,6.3452,2.4721,1.3553,4.8223,1.072,0.2234,0.590,5.0761,0.3173,23.0964,0,1.269,8.3756,-0.252284263959,-1.0641,4.0609,0.483,0.0127,0.0025,0.0025,0.0102,0.0076,0.0051,0.0076,0.0,0.0051,0.0076,0.0025,0.0076,0.0076,0.0,0.0,0.0102,0.0051,0.0152,0.0,0.0025,0.0051,0.0025,0.0025,0.0025,0.0025,0.0025,0.0,0.0025,0.0,0.0051,0.0025,0.0152,0.0102,0.0203,0.0051,0.0,0.0102,0.0051,0.0,0.0,0.0102,0.0051,0.0,0.0051,0.0,0.0076,0.0076,0.0,0.0025,0.0025,0.0,0.0051,0.0127,0.0051,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0051,0.0025,0.0025,0.0051,0.0051,0.0,0.0025,0.0,0.0025,0.0,0.0076,0.0,0.0051,0.0051,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0051,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0102,0.0025,0.0,0.0025,0.0,0.0051,0.0051,0.0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0
gi|685966274|gb|KGB40653.1|,1.267,8.8692,0.2794,39.8341463415,153,49597.22,126,1.066,5.5432,2,0.921,0.974,0.210,0.416,6.4302,33350,0,1.238,1.109,0,2.2173,21,0.652,5.3215,1.1086,56.7627,52.5499,43.2373,9.8226,0.031,1.041,5.0998,2.4235,1.3392,7.3171,1.626,0.2129,0.696,5.9867,0.3392,24.8337,0,1.243,8.204,-0.0516629711752,-0.0942,8.204,0.977,0.0044,0.0044,0.0067,0.0044,0.0089,0.0044,0.0111,0.0089,0.0044,0.0,0.0022,0.0044,0.0022,0.0067,0.0022,0.0022,0.0089,0.0,0.0067,0.0,0.0044,0.0067,0.0,0.0022,0.0044,0.0,0.0044,0.0044,0.0,0.0044,0.0089,0.0044,0.0089,0.0044,0.0089,0.0044,0.0111,0.0089,0.0022,0.0111,0.0111,0.0044,0.0022,0.0067,0.0,0.0067,0.0,0.0,0.0111,0.0044,0.0067,0.0044,0.0022,0.0,0.0,0.0067,0.0044,0.0022,0.0,0.0,0.0089,0.0,0.0044,0.0022,0.0022,0.0044,0.0067,0.0022,0.0022,0.0,0.0,0.0,0.0044,0.0067,0.0044,0.0,0.0022,0.0022,0.0022,0.0,0.0,0.0022,0.0089,0.0022,0.0,0.0,0.0022,0.0,0.0044,0.0089,0.0,0.0044,0.0,0.0111,0.0089,0.0022,0.0022,0.0067,0.0,0.0067,0.0022,0.0,0.0022,0.0,0.0044,0.0,0.0022,0.0022,0.0,0.0044,0.0022,0.0,0.0,0.0,0.0022,0.0022,0.0044,0.0022,0.0022,0.0
gi|226478858|emb|CAX72924.1|,1.143,8.0,0.2369,35.8750769231,92,36009.6,100,0.710,3.6923,3,0.705,0.886,0.050,0.578,5.8462,25440,0,1.360,1.385,1,2.7692,41,0.905,5.8462,1.5385,50.7692,52.6154,49.2308,9.8031,0.0369,1.256,6.1538,2.4892,1.3908,5.5385,1.231,0.2585,0.859,7.3846,0.2985,23.6923,0,1.212,8.0,-0.262769230769,0.8436,6.1538,0.733,0.0092,0.0031,0.0031,0.0031,0.0,0.0,0.0062,0.0031,0.0123,0.0031,0.0,0.0031,0.0062,0.0062,0.0062,0.0031,0.0123,0.0,0.0,0.0,0.0031,0.0031,0.0031,0.0031,0.0031,0.0,0.0062,0.0,0.0,0.0154,0.0092,0.0031,0.0,0.0,0.0031,0.0,0.0062,0.0031,0.0,0.0092,0.0123,0.0031,0.0031,0.0031,0.0031,0.0062,0.0,0.0062,0.0031,0.0092,0.0031,0.0062,0.0123,0.0031,0.0,0.0123,0.0031,0.0,0.0031,0.0031,0.0031,0.0,0.0031,0.0062,0.0031,0.0,0.0031,0.0,0.0031,0.0,0.0,0.0,0.0,0.0092,0.0031,0.0031,0.0092,0.0,0.0,0.0,0.0,0.0031,0.0,0.0031,0.0,0.0,0.0,0.0,0.0062,0.0031,0.0,0.0031,0.0,0.0062,0.0031,0.0,0.0031,0.0,0.0031,0.0062,0.0,0.0,0.0,0.0,0.0031,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0062,0.0,0.0,0.0,0.0
gi|685958159|gb|KGB34172.1|,1.540,10.7817,0.2749,43.2563342318,114,42547.3,55,0.570,2.965,6,0.841,0.817,0.263,0.107,5.3908,61880,0,2.069,1.617,0,3.2345,26,1.268,8.8949,2.1563,50.6739,44.7439,49.3261,9.973,0.0458,0.605,2.965,2.4933,1.3693,8.6253,1.917,0.2183,0.345,2.965,0.3531,24.2588,0,0.490,3.2345,-0.168194070081,-2.2404,4.8518,0.578,0.0108,0.0162,0.0081,0.0054,0.0108,0.0054,0.0108,0.0027,0.0027,0.0054,0.0,0.0108,0.0,0.0,0.0108,0.0027,0.0027,0.0,0.0027,0.0081,0.0027,0.0081,0.0027,0.0027,0.0027,0.0027,0.0027,0.0,0.0027,0.0027,0.0054,0.0027,0.0027,0.0,0.0,0.0027,0.0081,0.0108,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0027,0.0027,0.0027,0.0027,0.0,0.0081,0.0027,0.0,0.0027,0.0027,0.0027,0.0027,0.0,0.0,0.0081,0.0081,0.0,0.0108,0.0,0.0,0.0,0.0054,0.0,0.0135,0.0,0.0,0.0027,0.0,0.0,0.0027,0.0054,0.0,0.0,0.0027,0.0,0.0,0.0,0.0027,0.0,0.0027,0.0081,0.0,0.0081,0.0108,0.0,0.0081,0.0,0.0,0.0054,0.0081,0.0027,0.0054,0.0027,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0027,0.0027,0.0,0.0,0.0027,0.0,0.0,0.0027,0.0027,0.0027,0.0027,0.0,0.0027
gi|685959780|gb|KGB35513.1|,1.382,9.6774,0.2599,48.0381658986,349,119570.92,374,0.993,5.1613,6,0.777,1.061,0.068,0.714,7.0046,74720,1,1.029,1.014,7,2.0276,38,1.139,4.424,1.9355,50.7834,51.2442,49.2166,9.8332,0.0341,0.959,4.7005,2.5032,1.3392,7.1889,1.598,0.2378,0.664,5.7143,0.2977,23.7788,0,1.019,6.7281,-0.291244239631,-7.7961,6.7281,0.801,0.0175,0.0046,0.0055,0.0055,0.0083,0.0046,0.0037,0.0037,0.0018,0.0009,0.0065,0.0055,0.0055,0.0092,0.0028,0.0083,0.0018,0.0055,0.0,0.0046,0.0009,0.0037,0.0055,0.0028,0.0065,0.0018,0.0028,0.0111,0.0009,0.0018,0.0037,0.0037,0.0083,0.0074,0.0037,0.0074,0.0083,0.0065,0.0037,0.0028,0.0055,0.0037,0.0083,0.0037,0.0037,0.0083,0.0028,0.0018,0.0018,0.0074,0.0018,0.0046,0.0046,0.0018,0.0009,0.0037,0.0018,0.0,0.0018,0.0009,0.0055,0.0009,0.0028,0.0,0.0055,0.0055,0.0055,0.0037,0.0018,0.0046,0.0018,0.0,0.0028,0.0037,0.0009,0.0046,0.0092,0.0046,0.0046,0.0,0.0,0.0,0.0018,0.0065,0.0018,0.0018,0.0092,0.0,0.0037,0.0055,0.0,0.0065,0.0,0.0046,0.0055,0.0046,0.0009,0.0028,0.0,0.0,0.0028,0.0028,0.0018,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0009,0.0018,0.0,0.0074,0.0028,0.0,0.0,0.0,0.0,0.0018
gi|1084305251|ref|XP_018655412.1|,1.445,10.1183,0.2497,47.6312746386,271,85322.61,226,1.112,5.7819,4,0.695,0.697,0.042,0.910,4.5992,105660,0,0.917,2.168,0,4.3364,33,0.928,3.9422,1.5769,52.431,50.0657,47.569,9.7438,0.0434,0.939,4.5992,2.4915,1.3679,3.8108,0.847,0.2615,0.779,6.7017,0.3049,21.8134,0,0.856,5.6505,-0.311169513798,-6.0315,5.1248,0.610,0.0105,0.0039,0.0066,0.0053,0.0184,0.0066,0.0079,0.0092,0.0013,0.0013,0.0039,0.0053,0.0118,0.0026,0.0066,0.0,0.0026,0.0053,0.0013,0.0053,0.0026,0.0039,0.0026,0.0013,0.0026,0.0039,0.0053,0.0092,0.0,0.0026,0.0026,0.0026,0.0039,0.0066,0.0013,0.0013,0.0079,0.0026,0.0,0.0026,0.0092,0.0053,0.0013,0.0066,0.0039,0.0039,0.0066,0.0079,0.0013,0.0053,0.0,0.0053,0.0013,0.0039,0.0013,0.0,0.0,0.0013,0.0053,0.0,0.0013,0.0026,0.0013,0.0013,0.0026,0.0013,0.0053,0.0013,0.0039,0.0053,0.0,0.0,0.0013,0.0026,0.0026,0.0039,0.0039,0.0026,0.0053,0.0053,0.0026,0.0013,0.0,0.0013,0.0,0.0013,0.0026,0.0,0.0066,0.0026,0.0026,0.0026,0.0013,0.0013,0.0039,0.0013,0.0013,0.0,0.0039,0.0,0.0039,0.0013,0.0,0.0,0.0,0.0,0.0026,0.0013,0.0,0.0013,0.0026,0.0026,0.0013,0.0,0.0013,0.0013,0.0013,0.0013,0.0,0.0
gi|226480582|emb|CAX73388.1|,1.275,8.9239,0.2126,52.2217847769,137,43955.57,159,1.060,5.5118,0,0.729,1.471,0.094,0.076,9.7113,46870,1,0.732,0.919,4,1.8373,47,1.235,3.1496,2.0997,46.4567,44.0945,53.5433,10.1864,0.0315,1.286,6.2992,2.5407,1.4147,4.7244,1.050,0.2546,0.549,4.7244,0.294,21.5223,0,1.034,6.8241,-0.66062992126,-4.5187,3.6745,0.437,0.0052,0.0052,0.0079,0.0026,0.0052,0.0079,0.0026,0.0026,0.0026,0.0026,0.0105,0.0,0.0079,0.0026,0.0,0.0,0.0052,0.0105,0.0,0.0,0.0052,0.0026,0.0105,0.0,0.0026,0.0,0.0079,0.0105,0.0026,0.0052,0.0,0.0,0.0026,0.0079,0.0,0.0026,0.0079,0.0079,0.0026,0.0,0.0052,0.0026,0.0,0.0079,0.0,0.0105,0.0079,0.0052,0.0,0.0,0.0,0.0026,0.0026,0.0026,0.0,0.0026,0.0,0.0,0.0026,0.0,0.0026,0.0,0.0,0.0026,0.0026,0.0157,0.0052,0.0026,0.0026,0.0052,0.0,0.0,0.0026,0.0105,0.0026,0.0,0.0026,0.0026,0.0026,0.0026,0.0026,0.0,0.0052,0.0052,0.0026,0.0,0.0079,0.0,0.0026,0.0052,0.0,0.0026,0.0,0.0079,0.0026,0.0,0.0052,0.0026,0.0026,0.0,0.0026,0.0052,0.0,0.0052,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0026,0.0026,0.0052,0.0,0.0026,0.0,0.0
gi|685962043|gb|KGB37538.1|,1.423,9.9617,0.2375,57.5601915709,89,30708.42,144,1.105,5.7471,5,0.856,1.974,0.052,0.155,13.0268,36440,0,1.158,2.107,3,4.2146,55,1.352,4.9808,2.2989,38.3142,41.7625,61.6858,10.1494,0.0307,1.251,6.1303,2.5747,1.4981,3.4483,0.766,0.2375,0.401,3.4483,0.2299,14.9425,0,0.697,4.5977,-1.2030651341,-4.6011,3.0651,0.365,0.023,0.0077,0.0077,0.0115,0.023,0.0038,0.0,0.0077,0.0038,0.0038,0.0038,0.0038,0.0,0.0,0.0077,0.0038,0.0038,0.0077,0.0038,0.0,0.0038,0.0,0.0038,0.0038,0.0153,0.0,0.0,0.0077,0.0,0.0,0.0,0.0038,0.0038,0.0038,0.0,0.0115,0.0038,0.0077,0.0,0.0,0.0192,0.0,0.0,0.0077,0.0038,0.0038,0.0038,0.0,0.0,0.0,0.0038,0.0077,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0038,0.0,0.0,0.0038,0.0038,0.0038,0.0077,0.0038,0.0077,0.0,0.0,0.0,0.0,0.0077,0.0,0.0077,0.0,0.0038,0.0038,0.0,0.0,0.0038,0.0,0.0038,0.0,0.0038,0.0038,0.0192,0.0,0.0038,0.0,0.0,0.0038,0.0,0.0,0.0077,0.0,0.0038,0.0,0.0,0.0,0.0038,0.0038,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0038,0.0077,0.0,0.0,0.0038,0.0038,0.0077,0.0,0.0038,0.0038,0.0
gi|685967460|gb|KGB41353.1|,1.618,11.3281,0.2773,44.112890625,85,28425.9,48,1.127,5.8594,2,0.878,0.533,0.034,0.601,3.5156,26930,0,1.453,2.734,0,5.4688,26,0.919,6.25,1.5625,56.6406,51.1719,43.3594,9.8438,0.043,0.638,3.125,2.3984,1.3516,8.5938,1.910,0.2148,0.681,5.8594,0.3633,27.7344,0,1.065,7.0313,0.188671875,-0.98,4.2969,0.512,0.0156,0.0039,0.0117,0.0039,0.0117,0.0078,0.0156,0.0,0.0,0.0039,0.0039,0.0039,0.0039,0.0039,0.0117,0.0039,0.0,0.0,0.0,0.0078,0.0039,0.0039,0.0,0.0117,0.0039,0.0,0.0039,0.0039,0.0,0.0,0.0,0.0273,0.0,0.0078,0.0117,0.0,0.0117,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.0,0.0039,0.0078,0.0078,0.0,0.0078,0.0,0.0,0.0078,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0039,0.0,0.0039,0.0078,0.0117,0.0,0.0,0.0,0.0,0.0078,0.0,0.0078,0.0039,0.0,0.0039,0.0,0.0,0.0,0.0,0.0078,0.0039,0.0,0.0039,0.0,0.0039,0.0,0.0039,0.0,0.0,0.0078,0.0039,0.0039,0.0,0.0078,0.0039,0.0039,0.0039,0.0,0.0117,0.0,0.0039,0.0,0.0039,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0,0.0
gi|685960290|gb|KGB35981.1|,1.496,10.4739,0.2526,44.2422369668,640,235265.2,760,0.720,3.7441,19,0.629,0.653,0.042,0.190,4.3128,159520,0,1.675,1.493,9,2.9858,36,0.976,7.2038,1.6588,48.8152,51.6114,51.1848,9.7583,0.0384,0.841,4.1232,2.5308,1.3526,6.9668,1.548,0.245,0.766,6.5877,0.3081,23.3649,0,0.926,6.1137,-0.201611374408,-5.7832,3.8389,0.457,0.0185,0.009,0.0024,0.0043,0.0076,0.0047,0.009,0.0057,0.0033,0.0028,0.0028,0.0057,0.0071,0.0009,0.0024,0.0081,0.0043,0.0009,0.0009,0.0005,0.0043,0.0033,0.0014,0.009,0.0028,0.0028,0.0019,0.0047,0.0009,0.0019,0.0057,0.0081,0.0009,0.0057,0.0,0.0019,0.0076,0.0043,0.0014,0.0052,0.0047,0.0024,0.0043,0.0019,0.0019,0.0052,0.0019,0.0033,0.0024,0.0024,0.0028,0.0057,0.0052,0.0024,0.0,0.0038,0.0014,0.0014,0.0024,0.0033,0.0024,0.0005,0.0009,0.0014,0.0038,0.0043,0.0052,0.0033,0.0033,0.0047,0.0005,0.0005,0.0024,0.0066,0.0019,0.0033,0.0085,0.0033,0.0024,0.0024,0.0019,0.0009,0.0028,0.0033,0.0024,0.0009,0.0024,0.0,0.0019,0.0076,0.0024,0.0038,0.0005,0.0038,0.0009,0.0014,0.0019,0.0019,0.0005,0.0014,0.0038,0.0009,0.0047,0.0009,0.0019,0.0,0.0024,0.0005,0.0014,0.0028,0.0019,0.0052,0.0,0.0005,0.0014,0.0047,0.0014,0.0009,0.0009,0.0009
gi|226483447|emb|CAX74024.1|,1.552,10.8656,0.3683,34.5817679558,160,58434.1,292,1.310,6.814,5,0.978,0.614,0.041,0.096,4.0516,94420,1,2.184,1.934,10,3.8674,13,1.083,9.3923,1.8416,51.5654,61.1418,48.4346,9.2983,0.0387,0.827,4.0516,2.4401,1.4015,4.0516,0.900,0.186,0.749,6.4457,0.2468,18.0479,1,0.893,5.8932,-0.462430939227,-3.2473,9.7606,1.162,0.0074,0.0074,0.0055,0.0055,0.0092,0.0018,0.0074,0.0055,0.0037,0.0018,0.0018,0.0129,0.0147,0.0055,0.0037,0.0074,0.0018,0.0092,0.0037,0.0055,0.0055,0.0018,0.0018,0.0037,0.0,0.0,0.0074,0.0018,0.0055,0.0,0.0,0.0129,0.0037,0.0018,0.0074,0.0018,0.0221,0.0,0.0037,0.0037,0.0074,0.011,0.0037,0.0,0.0018,0.0018,0.0055,0.0037,0.0,0.0092,0.0037,0.0018,0.0018,0.0037,0.0,0.0018,0.0,0.0037,0.0037,0.0074,0.0018,0.0,0.0,0.0,0.0074,0.0018,0.011,0.0055,0.0,0.0092,0.0018,0.0,0.0055,0.0018,0.0037,0.0037,0.0055,0.0,0.0018,0.0018,0.0,0.0018,0.0,0.0018,0.0055,0.0037,0.0037,0.0,0.0037,0.0055,0.0055,0.0,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0018,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0018,0.0037,0.0,0.0018,0.0,0.0,0.0037,0.0037,0.0018,0.0037,0.0074,0.0,0.0,0.0055,0.0
gi|685964010|gb|KGB39075.1|,1.357,9.4961,0.2597,44.0850775194,168,57741.54,159,0.783,4.0698,5,0.785,0.940,0.356,0.360,6.2016,61770,0,1.622,1.066,0,2.1318,26,0.798,6.9767,1.3566,50.7752,50.7752,49.2248,9.8527,0.0349,0.831,4.0698,2.5194,1.3372,6.9767,1.550,0.2364,0.654,5.6202,0.3217,23.4496,0,0.852,5.6202,-0.259689922481,-1.887,5.4264,0.646,0.0116,0.0019,0.0,0.0039,0.0097,0.0039,0.0039,0.0019,0.0019,0.0019,0.0039,0.0136,0.0116,0.0019,0.0,0.0019,0.0019,0.0039,0.0,0.0019,0.0136,0.0058,0.0019,0.0078,0.0097,0.0,0.0039,0.0058,0.0019,0.0019,0.0019,0.0039,0.0058,0.0078,0.0039,0.0019,0.0116,0.0039,0.0,0.0058,0.0039,0.0058,0.0019,0.0039,0.0039,0.0097,0.0019,0.0039,0.0058,0.0019,0.0019,0.0097,0.0039,0.0,0.0019,0.0,0.0039,0.0019,0.0,0.0039,0.0039,0.0019,0.0019,0.0,0.0058,0.0039,0.0058,0.0019,0.0019,0.0058,0.0019,0.0,0.0,0.0039,0.0019,0.0019,0.0039,0.0078,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0039,0.0,0.0,0.0155,0.0,0.0,0.0,0.0116,0.0019,0.0039,0.0019,0.0019,0.0,0.0039,0.0,0.0,0.0,0.0019,0.0058,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0058,0.0078,0.0019,0.0039,0.0019
